,gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,seasonId,playerId
18,2016020373.0,NSH,H,2016-12-04,0.0,0.0,{'default': 'Predators'},{'default': 'Flyers'},1.0,L,27.0,3.0,0.888889,0.0,PHI,0.0,58:31,20162017,8477424
19,2016020325.0,NSH,R,2016-11-27,0.0,0.0,{'default': 'Predators'},{'default': 'Jets'},1.0,L,22.0,1.0,0.954545,0.0,WPG,0.0,58:20,20162017,8477424
20,2016020073.0,NSH,H,2016-10-22,0.0,1.0,{'default': 'Predators'},{'default': 'Penguins'},1.0,W,35.0,1.0,0.971429,0.0,PIT,0.0,59:22,20162017,8477424
0,2016021226.0,PIT,R,2017-04-09,0.0,0.0,{'default': 'Penguins'},{'default': 'Rangers'},1.0,L,25.0,3.0,0.88,0.0,NYR,0.0,58:45,20162017,8477465
0,2016020664.0,CAR,R,2017-01-17,0.0,0.0,{'default': 'Hurricanes'},{'default': 'Blue Jackets'},0.0,,17.0,0.0,1.0,0.0,CBJ,2.0,29:57,20162017,8477968
0,2016020757.0,COL,R,2017-02-01,0.0,0.0,{'default': 'Avalanche'},{'default': 'Kings'},1.0,L,40.0,5.0,0.875,0.0,LAK,0.0,60:00,20162017,8477484
1,2016020712.0,COL,H,2017-01-23,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sharks'},1.0,L,26.0,5.0,0.807692,0.0,SJS,0.0,58:08,20162017,8477484
2,2016020701.0,COL,R,2017-01-21,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sharks'},1.0,O,30.0,3.0,0.9,0.0,SJS,0.0,61:18,20162017,8477484
0,2016021222.0,BUF,R,2017-04-09,0.0,0.0,{'default': 'Sabres'},{'default': 'Lightning'},1.0,L,36.0,3.0,0.916667,0.0,TBL,0.0,58:44,20162017,8476999
0,2016020691.0,STL,R,2017-01-21,0.0,0.0,{'default': 'Blues'},{'default': 'Jets'},1.0,L,29.0,5.0,0.827586,0.0,WPG,0.0,58:56,20162017,8477831
0,2016021219.0,CGY,R,2017-04-08,0.0,0.0,{'default': 'Flames'},{'default': 'Sharks'},0.0,,10.0,1.0,0.9,0.0,SJS,0.0,20:00,20162017,8479496
0,2016021227.0,PHI,H,2017-04-09,0.0,0.0,{'default': 'Flyers'},{'default': 'Hurricanes'},1.0,O,35.0,3.0,0.914286,0.0,CAR,0.0,65:00,20162017,8476932
1,2016021173.0,PHI,R,2017-04-02,0.0,0.0,{'default': 'Flyers'},{'default': 'Rangers'},1.0,L,24.0,4.0,0.833333,0.0,NYR,0.0,57:23,20162017,8476932
2,2016021161.0,PHI,H,2017-04-01,0.0,0.0,{'default': 'Flyers'},{'default': 'Devils'},0.0,,26.0,0.0,1.0,0.0,NJD,0.0,52:23,20162017,8476932
3,2016020547.0,PHI,R,2016-12-30,0.0,0.0,{'default': 'Flyers'},{'default': 'Sharks'},0.0,,22.0,1.0,0.954545,0.0,SJS,0.0,38:35,20162017,8476932
4,2016020496.0,PHI,R,2016-12-22,0.0,0.0,{'default': 'Flyers'},{'default': 'Devils'},0.0,,14.0,2.0,0.857143,0.0,NJD,0.0,40:00,20162017,8476932
5,2016020422.0,PHI,R,2016-12-11,0.0,0.0,{'default': 'Flyers'},{'default': 'Red Wings'},1.0,W,28.0,0.0,1.0,1.0,DET,0.0,62:44,20162017,8476932
6,2016020327.0,PHI,H,2016-11-27,0.0,0.0,{'default': 'Flyers'},{'default': 'Flames'},1.0,W,32.0,3.0,0.90625,0.0,CGY,0.0,60:00,20162017,8476932
0,2016021217.0,MIN,R,2017-04-08,0.0,0.0,{'default': 'Wild'},{'default': 'Coyotes'},1.0,W,21.0,1.0,0.952381,0.0,ARI,0.0,60:00,20162017,8475311
1,2016021106.0,MIN,H,2017-03-25,0.0,0.0,{'default': 'Wild'},{'default': 'Canucks'},1.0,L,21.0,4.0,0.809524,0.0,VAN,0.0,58:52,20162017,8475311
2,2016021012.0,MIN,R,2017-03-12,0.0,0.0,{'default': 'Wild'},{'default': 'Blackhawks'},0.0,L,20.0,2.0,0.9,0.0,CHI,0.0,55:22,20162017,8475311
3,2016020997.0,MIN,R,2017-03-10,0.0,0.0,{'default': 'Wild'},{'default': 'Panthers'},1.0,,28.0,3.0,0.892857,0.0,FLA,0.0,40:00,20162017,8475311
4,2016020929.0,MIN,R,2017-02-28,0.0,0.0,{'default': 'Wild'},{'default': 'Jets'},1.0,,29.0,5.0,0.827586,0.0,WPG,0.0,51:17,20162017,8475311
5,2016020852.0,MIN,H,2017-02-16,0.0,0.0,{'default': 'Wild'},{'default': 'Stars'},1.0,W,35.0,1.0,0.971429,0.0,DAL,0.0,60:00,20162017,8475311
6,2016020801.0,MIN,H,2017-02-08,0.0,0.0,{'default': 'Wild'},{'default': 'Blackhawks'},1.0,O,32.0,4.0,0.875,0.0,CHI,0.0,63:09,20162017,8475311
7,2016020751.0,MIN,R,2017-01-31,0.0,1.0,{'default': 'Wild'},{'default': 'Oilers'},1.0,W,43.0,2.0,0.953488,0.0,EDM,2.0,60:00,20162017,8475311
8,2016020707.0,MIN,H,2017-01-22,0.0,0.0,{'default': 'Wild'},{'default': 'Predators'},1.0,L,31.0,3.0,0.903226,0.0,NSH,2.0,58:28,20162017,8475311
9,2016020648.0,MIN,R,2017-01-14,0.0,0.0,{'default': 'Wild'},{'default': 'Stars'},1.0,W,38.0,4.0,0.894737,0.0,DAL,0.0,59:59,20162017,8475311
10,2016020593.0,MIN,R,2017-01-07,0.0,0.0,{'default': 'Wild'},{'default': 'Kings'},1.0,O,36.0,4.0,0.888889,0.0,LAK,0.0,62:01,20162017,8475311
11,2016020506.0,MIN,R,2016-12-23,0.0,0.0,{'default': 'Wild'},{'default': 'Rangers'},1.0,W,35.0,4.0,0.885714,0.0,NYR,0.0,60:00,20162017,8475311
12,2016020461.0,MIN,H,2016-12-17,0.0,0.0,{'default': 'Wild'},{'default': 'Coyotes'},1.0,W,28.0,1.0,0.964286,0.0,ARI,0.0,60:00,20162017,8475311
13,2016020339.0,MIN,R,2016-11-29,0.0,0.0,{'default': 'Wild'},{'default': 'Canucks'},1.0,L,35.0,5.0,0.857143,0.0,VAN,0.0,58:51,20162017,8475311
14,2016020280.0,MIN,R,2016-11-21,0.0,0.0,{'default': 'Wild'},{'default': 'Stars'},1.0,O,32.0,3.0,0.90625,0.0,DAL,0.0,61:23,20162017,8475311
15,2016020225.0,MIN,R,2016-11-13,0.0,0.0,{'default': 'Wild'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,W,36.0,1.0,0.972222,0.0,OTT,0.0,63:48,20162017,8475311
16,2016020078.0,MIN,R,2016-10-23,0.0,0.0,{'default': 'Wild'},{'default': 'Islanders'},1.0,L,32.0,5.0,0.84375,0.0,NYI,0.0,59:52,20162017,8475311
17,2016020044.0,MIN,H,2016-10-18,0.0,0.0,{'default': 'Wild'},{'default': 'Kings'},1.0,W,30.0,3.0,0.9,0.0,LAK,0.0,60:00,20162017,8475311
0,2016021212.0,MTL,R,2017-04-08,0.0,0.0,{'default': 'Canadiens'},{'default': 'Red Wings'},1.0,W,27.0,2.0,0.925926,0.0,DET,0.0,61:42,20162017,8479292
1,2016021178.0,MTL,R,2017-04-03,0.0,0.0,{'default': 'Canadiens'},{'default': 'Panthers'},1.0,W,32.0,1.0,0.96875,0.0,FLA,0.0,60:00,20162017,8479292
0,2016020614.0,CBJ,R,2017-01-10,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1.0,L,27.0,4.0,0.851852,0.0,CAR,0.0,58:35,20162017,8476341
0,2016021224.0,CBJ,R,2017-04-09,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Maple Leafs'},1.0,W,32.0,2.0,0.9375,0.0,TOR,0.0,59:51,20162017,8476914
1,2016021197.0,CBJ,H,2017-04-06,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Jets'},1.0,L,32.0,5.0,0.84375,0.0,WPG,0.0,57:58,20162017,8476914
2,2016021143.0,CBJ,R,2017-03-30,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1.0,O,31.0,2.0,0.935484,0.0,CAR,0.0,62:16,20162017,8476914
3,2016021086.0,CBJ,H,2017-03-22,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Maple Leafs'},1.0,L,31.0,4.0,0.870968,0.0,TOR,0.0,59:35,20162017,8476914
4,2016021054.0,CBJ,R,2017-03-18,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Islanders'},1.0,W,22.0,2.0,0.909091,0.0,NYI,0.0,61:19,20162017,8476914
5,2016021002.0,CBJ,R,2017-03-11,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Sabres'},1.0,L,30.0,4.0,0.866667,0.0,BUF,0.0,59:05,20162017,8476914
6,2016020954.0,CBJ,R,2017-03-04,0.0,0.0,{'default': 'Blue Jackets'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,L,26.0,2.0,0.923077,0.0,OTT,0.0,57:58,20162017,8476914
7,2016020909.0,CBJ,H,2017-02-25,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Islanders'},1.0,W,24.0,0.0,1.0,1.0,NYI,0.0,60:00,20162017,8476914
8,2016020843.0,CBJ,H,2017-02-15,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Maple Leafs'},1.0,W,33.0,2.0,0.939394,0.0,TOR,0.0,60:00,20162017,8476914
9,2016020742.0,CBJ,R,2017-01-31,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Rangers'},1.0,W,37.0,4.0,0.891892,0.0,NYR,0.0,60:00,20162017,8476914
10,2016020716.0,CBJ,R,2017-01-24,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Islanders'},0.0,,5.0,0.0,1.0,0.0,NYI,0.0,13:01,20162017,8476914
11,2016020704.0,CBJ,R,2017-01-22,0.0,0.0,{'default': 'Blue Jackets'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,W,34.0,6.0,0.823529,0.0,OTT,0.0,61:09,20162017,8476914
12,2016020645.0,CBJ,R,2017-01-14,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Panthers'},1.0,L,32.0,4.0,0.875,0.0,FLA,0.0,58:19,20162017,8476914
13,2016020635.0,CBJ,R,2017-01-13,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Lightning'},1.0,W,32.0,1.0,0.96875,0.0,TBL,0.0,60:00,20162017,8476914
0,2017021077.0,ARI,H,2018-03-13,0.0,0.0,{'default': 'Coyotes'},{'default': 'Kings'},1.0,W,37.0,3.0,0.918919,0.0,LAK,0.0,65:00,20172018,8478499
1,2017020140.0,ARI,R,2017-10-26,0.0,0.0,{'default': 'Coyotes'},{'default': 'Rangers'},1.0,L,29.0,4.0,0.862069,0.0,NYR,0.0,59:04,20172018,8478499
2,2017020103.0,ARI,H,2017-10-19,0.0,0.0,{'default': 'Coyotes'},{'default': 'Stars'},1.0,L,30.0,5.0,0.833333,0.0,DAL,0.0,58:16,20172018,8478499
3,2017020088.0,ARI,R,2017-10-17,0.0,0.0,{'default': 'Coyotes'},{'default': 'Stars'},1.0,L,33.0,2.0,0.939394,0.0,DAL,0.0,58:25,20172018,8478499
0,2017021208.0,VAN,H,2018-03-31,0.0,0.0,{'default': 'Canucks'},{'default': 'Blue Jackets'},1.0,W,30.0,4.0,0.866667,0.0,CBJ,0.0,61:21,20172018,8477967
0,2017021253.0,PIT,H,2018-04-06,0.0,0.0,{'default': 'Penguins'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,W,35.0,0.0,1.0,1.0,OTT,0.0,60:00,20172018,8479193
1,2017021133.0,PIT,H,2018-03-21,0.0,0.0,{'default': 'Penguins'},{'default': 'Canadiens'},1.0,W,30.0,3.0,0.9,0.0,MTL,0.0,60:00,20172018,8479193
2,2017021079.0,PIT,R,2018-03-14,0.0,0.0,{'default': 'Penguins'},{'default': 'Rangers'},1.0,O,33.0,4.0,0.878788,0.0,NYR,0.0,62:53,20172018,8479193
3,2017021061.0,PIT,H,2018-03-11,0.0,0.0,{'default': 'Penguins'},{'default': 'Stars'},1.0,W,18.0,1.0,0.944444,0.0,DAL,0.0,60:00,20172018,8479193
4,2017021055.0,PIT,R,2018-03-10,0.0,0.0,{'default': 'Penguins'},{'default': 'Maple Leafs'},0.0,,9.0,0.0,1.0,0.0,TOR,0.0,17:51,20172018,8479193
5,2017020983.0,PIT,R,2018-03-01,0.0,0.0,{'default': 'Penguins'},{'default': 'Bruins'},1.0,,5.0,3.0,0.4,0.0,BOS,0.0,5:27,20172018,8479193
6,2017020970.0,PIT,H,2018-02-27,0.0,0.0,{'default': 'Penguins'},{'default': 'Devils'},1.0,L,38.0,3.0,0.921053,0.0,NJD,0.0,58:15,20172018,8479193
7,2017020797.0,PIT,R,2018-02-03,0.0,0.0,{'default': 'Penguins'},{'default': 'Devils'},1.0,L,38.0,3.0,0.921053,0.0,NJD,0.0,58:04,20172018,8479193
8,2017020748.0,PIT,H,2018-01-25,0.0,0.0,{'default': 'Penguins'},{'default': 'Wild'},1.0,W,26.0,3.0,0.884615,0.0,MIN,0.0,59:48,20172018,8479193
9,2017020733.0,PIT,H,2018-01-23,0.0,0.0,{'default': 'Penguins'},{'default': 'Hurricanes'},1.0,W,35.0,1.0,0.971429,0.0,CAR,0.0,60:00,20172018,8479193
10,2017020717.0,PIT,R,2018-01-20,0.0,0.0,{'default': 'Penguins'},{'default': 'Sharks'},1.0,L,36.0,2.0,0.944444,0.0,SJS,0.0,57:46,20172018,8479193
11,2017020704.0,PIT,R,2018-01-18,0.0,0.0,{'default': 'Penguins'},{'default': 'Kings'},1.0,W,29.0,1.0,0.965517,0.0,LAK,0.0,60:00,20172018,8479193
12,2017020450.0,PIT,H,2017-12-09,0.0,0.0,{'default': 'Penguins'},{'default': 'Maple Leafs'},0.0,L,9.0,1.0,0.888889,0.0,TOR,0.0,38:12,20172018,8479193
13,2017020168.0,PIT,R,2017-10-29,0.0,0.0,{'default': 'Penguins'},{'default': 'Jets'},0.0,,15.0,3.0,0.8,0.0,WPG,2.0,41:53,20172018,8479193
0,2017021184.0,EDM,H,2018-03-27,0.0,0.0,{'default': 'Oilers'},{'default': 'Blue Jackets'},0.0,,9.0,2.0,0.777778,0.0,CBJ,0.0,33:07,20172018,8476316
1,2017020488.0,EDM,H,2017-12-14,0.0,0.0,{'default': 'Oilers'},{'default': 'Predators'},1.0,L,23.0,4.0,0.826087,0.0,NSH,0.0,59:38,20172018,8476316
2,2017020470.0,EDM,R,2017-12-12,0.0,1.0,{'default': 'Oilers'},{'default': 'Blue Jackets'},1.0,W,29.0,2.0,0.931034,0.0,CBJ,0.0,59:39,20172018,8476316
3,2017020456.0,EDM,R,2017-12-10,0.0,0.0,{'default': 'Oilers'},{'default': 'Maple Leafs'},1.0,L,23.0,1.0,0.956522,0.0,TOR,0.0,59:15,20172018,8476316
4,2017020445.0,EDM,R,2017-12-09,0.0,0.0,{'default': 'Oilers'},{'default': 'Canadiens'},1.0,W,24.0,2.0,0.916667,0.0,MTL,0.0,59:59,20172018,8476316
5,2017020428.0,EDM,H,2017-12-06,0.0,0.0,{'default': 'Oilers'},{'default': 'Flyers'},1.0,L,32.0,3.0,0.90625,0.0,PHI,0.0,59:06,20172018,8476316
6,2017020407.0,EDM,R,2017-12-02,0.0,0.0,{'default': 'Oilers'},{'default': 'Flames'},1.0,W,34.0,5.0,0.852941,0.0,CGY,0.0,60:00,20172018,8476316
7,2017020387.0,EDM,H,2017-11-30,0.0,0.0,{'default': 'Oilers'},{'default': 'Maple Leafs'},1.0,L,35.0,5.0,0.857143,0.0,TOR,0.0,59:21,20172018,8476316
8,2017020339.0,EDM,R,2017-11-24,0.0,0.0,{'default': 'Oilers'},{'default': 'Sabres'},1.0,L,30.0,2.0,0.933333,0.0,BUF,0.0,58:03,20172018,8476316
9,2017020317.0,EDM,R,2017-11-21,0.0,0.0,{'default': 'Oilers'},{'default': 'Blues'},0.0,L,37.0,6.0,0.837838,0.0,STL,0.0,52:25,20172018,8476316
10,2017020261.0,EDM,R,2017-11-12,0.0,0.0,{'default': 'Oilers'},{'default': 'Capitals'},1.0,O,19.0,1.0,0.947368,0.0,WSH,0.0,65:00,20172018,8476316
11,2017020089.0,EDM,H,2017-10-17,0.0,0.0,{'default': 'Oilers'},{'default': 'Hurricanes'},1.0,L,21.0,5.0,0.761905,0.0,CAR,0.0,57:49,20172018,8476316
12,2017020073.0,EDM,H,2017-10-14,0.0,0.0,{'default': 'Oilers'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0.0,,8.0,2.0,0.75,0.0,OTT,0.0,18:56,20172018,8476316
13,2017020028.0,EDM,R,2017-10-07,0.0,0.0,{'default': 'Oilers'},{'default': 'Canucks'},0.0,,19.0,0.0,1.0,0.0,VAN,0.0,37:56,20172018,8476316
0,2017020584.0,TOR,R,2017-12-29,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Avalanche'},1.0,O,28.0,4.0,0.857143,0.0,COL,0.0,62:35,20172018,8475717
0,2017021170.0,NYR,H,2018-03-26,0.0,0.0,{'default': 'Rangers'},{'default': 'Capitals'},1.0,L,6.0,3.0,0.5,0.0,WSH,0.0,8:54,20172018,8480382
1,2017021159.0,NYR,H,2018-03-24,0.0,0.0,{'default': 'Rangers'},{'default': 'Sabres'},1.0,W,44.0,1.0,0.977273,0.0,BUF,0.0,59:57,20172018,8480382
2,2017021137.0,NYR,R,2018-03-22,0.0,0.0,{'default': 'Rangers'},{'default': 'Flyers'},1.0,L,36.0,4.0,0.888889,0.0,PHI,0.0,58:15,20172018,8480382
3,2017021105.0,NYR,R,2018-03-17,0.0,0.0,{'default': 'Rangers'},{'default': 'Blues'},1.0,O,33.0,4.0,0.878788,0.0,STL,0.0,61:02,20172018,8480382
4,2017021079.0,NYR,H,2018-03-14,0.0,0.0,{'default': 'Rangers'},{'default': 'Penguins'},1.0,W,40.0,3.0,0.925,0.0,PIT,0.0,62:44,20172018,8480382
5,2017021063.0,NYR,H,2018-03-12,0.0,0.0,{'default': 'Rangers'},{'default': 'Hurricanes'},1.0,W,44.0,3.0,0.931818,0.0,CAR,0.0,60:00,20172018,8480382
6,2017021037.0,NYR,R,2018-03-08,0.0,0.0,{'default': 'Rangers'},{'default': 'Lightning'},0.0,,14.0,1.0,0.928571,0.0,TBL,0.0,25:29,20172018,8480382
7,2017021007.0,NYR,R,2018-03-03,0.0,0.0,{'default': 'Rangers'},{'default': 'Oilers'},1.0,W,37.0,2.0,0.945946,0.0,EDM,0.0,60:00,20172018,8480382
8,2017020941.0,NYR,H,2018-02-23,0.0,0.0,{'default': 'Rangers'},{'default': 'Wild'},1.0,L,37.0,4.0,0.891892,0.0,MIN,0.0,60:00,20172018,8480382
9,2017020933.0,NYR,R,2018-02-22,0.0,0.0,{'default': 'Rangers'},{'default': 'Canadiens'},1.0,L,40.0,2.0,0.95,0.0,MTL,0.0,58:25,20172018,8480382
0,2017021159.0,BUF,R,2018-03-24,0.0,0.0,{'default': 'Sabres'},{'default': 'Rangers'},0.0,,11.0,1.0,0.909091,0.0,NYR,0.0,31:15,20172018,8476999
1,2017021146.0,BUF,H,2018-03-23,0.0,0.0,{'default': 'Sabres'},{'default': 'Canadiens'},1.0,L,22.0,1.0,0.954545,0.0,MTL,0.0,58:49,20172018,8476999
2,2017021132.0,BUF,H,2018-03-21,0.0,0.0,{'default': 'Sabres'},{'default': 'Coyotes'},0.0,,13.0,1.0,0.923077,0.0,ARI,0.0,30:38,20172018,8476999
3,2017021117.0,BUF,H,2018-03-19,0.0,0.0,{'default': 'Sabres'},{'default': 'Predators'},1.0,L,32.0,4.0,0.875,0.0,NSH,0.0,59:36,20172018,8476999
4,2017020662.0,BUF,H,2018-01-11,0.0,0.0,{'default': 'Sabres'},{'default': 'Blue Jackets'},1.0,W,45.0,1.0,0.977778,0.0,CBJ,0.0,60:00,20172018,8476999
0,2017021152.0,CGY,R,2018-03-24,0.0,0.0,{'default': 'Flames'},{'default': 'Sharks'},1.0,L,33.0,5.0,0.848485,0.0,SJS,0.0,60:00,20172018,8479496
1,2017021135.0,CGY,H,2018-03-21,0.0,0.0,{'default': 'Flames'},{'default': 'Ducks'},0.0,,5.0,1.0,0.8,0.0,ANA,0.0,20:00,20172018,8479496
2,2017021095.0,CGY,H,2018-03-16,0.0,0.0,{'default': 'Flames'},{'default': 'Sharks'},0.0,,7.0,0.0,1.0,0.0,SJS,0.0,17:56,20172018,8479496
3,2017021045.0,CGY,R,2018-03-09,0.0,0.0,{'default': 'Flames'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,W,30.0,1.0,0.966667,0.0,OTT,0.0,60:00,20172018,8479496
4,2017021029.0,CGY,R,2018-03-07,0.0,0.0,{'default': 'Flames'},{'default': 'Sabres'},1.0,W,26.0,1.0,0.961538,0.0,BUF,0.0,59:58,20172018,8479496
5,2017020981.0,CGY,R,2018-02-28,0.0,0.0,{'default': 'Flames'},{'default': 'Avalanche'},1.0,L,33.0,4.0,0.878788,0.0,COL,0.0,58:03,20172018,8479496
6,2017020929.0,CGY,R,2018-02-21,0.0,0.0,{'default': 'Flames'},{'default': 'Golden Knights'},1.0,L,26.0,7.0,0.730769,0.0,VGK,0.0,59:48,20172018,8479496
7,2017020914.0,CGY,H,2018-02-19,0.0,0.0,{'default': 'Flames'},{'default': 'Bruins'},1.0,O,32.0,2.0,0.9375,0.0,BOS,0.0,63:36,20172018,8479496
8,2017020903.0,CGY,H,2018-02-17,0.0,0.0,{'default': 'Flames'},{'default': 'Panthers'},1.0,L,15.0,4.0,0.733333,0.0,FLA,0.0,26:03,20172018,8479496
9,2017020884.0,CGY,R,2018-02-15,0.0,0.0,{'default': 'Flames'},{'default': 'Predators'},1.0,W,32.0,3.0,0.90625,0.0,NSH,0.0,59:57,20172018,8479496
10,2017020864.0,CGY,R,2018-02-13,0.0,0.0,{'default': 'Flames'},{'default': 'Bruins'},1.0,L,39.0,4.0,0.897436,0.0,BOS,0.0,59:21,20172018,8479496
11,2017020858.0,CGY,R,2018-02-11,0.0,0.0,{'default': 'Flames'},{'default': 'Islanders'},0.0,,0.0,0.0,,0.0,NYI,0.0,0:02,20172018,8479496
12,2017020827.0,CGY,R,2018-02-08,0.0,0.0,{'default': 'Flames'},{'default': 'Devils'},1.0,W,32.0,2.0,0.9375,0.0,NJD,0.0,60:00,20172018,8479496
13,2017020784.0,CGY,H,2018-02-01,0.0,0.0,{'default': 'Flames'},{'default': 'Lightning'},0.0,,4.0,1.0,0.75,0.0,TBL,0.0,13:38,20172018,8479496
14,2017020755.0,CGY,R,2018-01-25,0.0,0.0,{'default': 'Flames'},{'default': 'Oilers'},1.0,O,37.0,3.0,0.918919,0.0,EDM,10.0,64:53,20172018,8479496
15,2017020666.0,CGY,R,2018-01-12,0.0,0.0,{'default': 'Flames'},{'default': 'Panthers'},1.0,W,43.0,2.0,0.953488,0.0,FLA,2.0,59:58,20172018,8479496
16,2017020575.0,CGY,R,2017-12-28,0.0,0.0,{'default': 'Flames'},{'default': 'Sharks'},1.0,O,32.0,2.0,0.9375,0.0,SJS,0.0,64:44,20172018,8479496
17,2017020509.0,CGY,R,2017-12-17,0.0,0.0,{'default': 'Flames'},{'default': 'Canucks'},1.0,W,17.0,1.0,0.941176,0.0,VAN,2.0,60:00,20172018,8479496
18,2017020432.0,CGY,R,2017-12-07,0.0,0.0,{'default': 'Flames'},{'default': 'Canadiens'},1.0,W,37.0,2.0,0.945946,0.0,MTL,0.0,61:14,20172018,8479496
19,2017020407.0,CGY,H,2017-12-02,0.0,0.0,{'default': 'Flames'},{'default': 'Oilers'},0.0,L,6.0,2.0,0.666667,0.0,EDM,0.0,20:00,20172018,8479496
20,2017020356.0,CGY,R,2017-11-25,0.0,0.0,{'default': 'Flames'},{'default': 'Avalanche'},1.0,W,26.0,2.0,0.923077,0.0,COL,0.0,59:03,20172018,8479496
0,2017021163.0,PHI,R,2018-03-25,0.0,0.0,{'default': 'Flyers'},{'default': 'Penguins'},1.0,,11.0,3.0,0.727273,0.0,PIT,0.0,22:37,20172018,8479312
1,2017021137.0,PHI,H,2018-03-22,0.0,0.0,{'default': 'Flyers'},{'default': 'Rangers'},1.0,W,36.0,3.0,0.916667,0.0,NYR,0.0,60:00,20172018,8479312
2,2017021126.0,PHI,R,2018-03-20,0.0,0.0,{'default': 'Flyers'},{'default': 'Red Wings'},0.0,O,12.0,1.0,0.916667,0.0,DET,0.0,34:36,20172018,8479312
3,2017021103.0,PHI,R,2018-03-17,0.0,0.0,{'default': 'Flyers'},{'default': 'Hurricanes'},1.0,W,25.0,2.0,0.92,0.0,CAR,0.0,59:57,20172018,8479312
4,2017021085.0,PHI,H,2018-03-15,0.0,0.0,{'default': 'Flyers'},{'default': 'Blue Jackets'},0.0,,18.0,0.0,1.0,0.0,CBJ,0.0,34:45,20172018,8479312
5,2017021032.0,PHI,R,2018-03-08,0.0,0.0,{'default': 'Flyers'},{'default': 'Bruins'},1.0,L,27.0,3.0,0.888889,0.0,BOS,0.0,59:42,20172018,8479312
6,2017020920.0,PHI,H,2018-02-20,0.0,0.0,{'default': 'Flyers'},{'default': 'Canadiens'},1.0,W,27.0,2.0,0.925926,0.0,MTL,0.0,61:25,20172018,8479312
7,2017020905.0,PHI,R,2018-02-18,0.0,0.0,{'default': 'Flyers'},{'default': 'Rangers'},0.0,W,26.0,1.0,0.961538,0.0,NYR,0.0,40:00,20172018,8479312
8,2017020793.0,PHI,H,2018-02-03,0.0,0.0,{'default': 'Flyers'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,,23.0,3.0,0.869565,0.0,OTT,0.0,40:00,20172018,8479312
9,2017020778.0,PHI,R,2018-02-01,0.0,0.0,{'default': 'Flyers'},{'default': 'Devils'},1.0,L,22.0,4.0,0.818182,0.0,NJD,0.0,58:44,20172018,8479312
10,2017020775.0,PHI,R,2018-01-31,0.0,0.0,{'default': 'Flyers'},{'default': 'Capitals'},0.0,,5.0,0.0,1.0,0.0,WSH,0.0,8:02,20172018,8479312
0,2017021101.0,MTL,R,2018-03-17,0.0,0.0,{'default': 'Canadiens'},{'default': 'Maple Leafs'},1.0,L,49.0,4.0,0.918367,0.0,TOR,0.0,60:00,20172018,8479292
1,2017021066.0,MTL,R,2018-03-12,0.0,0.0,{'default': 'Canadiens'},{'default': 'Blue Jackets'},1.0,L,25.0,5.0,0.8,0.0,CBJ,0.0,60:00,20172018,8479292
2,2017021038.0,MTL,R,2018-03-08,0.0,0.0,{'default': 'Canadiens'},{'default': 'Panthers'},1.0,L,32.0,5.0,0.84375,0.0,FLA,0.0,59:54,20172018,8479292
3,2017021021.0,MTL,R,2018-03-06,0.0,0.0,{'default': 'Canadiens'},{'default': 'Devils'},1.0,L,33.0,6.0,0.818182,0.0,NJD,0.0,59:04,20172018,8479292
4,2017020991.0,MTL,R,2018-03-02,0.0,0.0,{'default': 'Canadiens'},{'default': 'Islanders'},1.0,W,35.0,3.0,0.914286,0.0,NYI,0.0,59:58,20172018,8479292
5,2017020965.0,MTL,H,2018-02-26,0.0,0.0,{'default': 'Canadiens'},{'default': 'Flyers'},1.0,O,33.0,0.0,1.0,1.0,PHI,0.0,65:00,20172018,8479292
6,2017020318.0,MTL,R,2017-11-21,0.0,0.0,{'default': 'Canadiens'},{'default': 'Stars'},1.0,L,28.0,2.0,0.928571,0.0,DAL,0.0,59:13,20172018,8479292
