,assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
74,1,57,56,Roberto Luongo,0,134,2.45161,Luongo,16,8.0,4,8466141,1,0.91834,1507,20112012,L,1641,5,VAN,,196768,31
75,0,61,60,Ryan Miller,0,150,2.54494,Miller,21,7.0,0,8468011,0,0.9161,1638,20112012,L,1788,6,BUF,,212185,31
76,3,59,59,Kari Lehtonen,0,136,2.33355,Lehtonen,22,4.0,0,8470140,3,0.9217900000000001,1603,20112012,L,1739,4,DAL,,209809,32
77,0,63,61,Corey Crawford,0,163,2.70632,Crawford,21,7.0,0,8470645,0,0.9021600000000001,1503,20112012,L,1666,0,CHI,,216825,32
78,0,70,68,Miikka Kiprusoff,0,162,2.35465,Kiprusoff,22,11.0,0,8462147,0,0.9205800000000001,1878,20112012,L,2040,4,CGY,,247680,35
79,0,73,73,Antti Niemi,0,172,2.42605,Niemi,26,9.0,2,8474550,0,0.91468,1844,20112012,L,2016,6,SJS,,255229,35
80,4,70,67,Craig Anderson,0,179,2.7459800000000003,Anderson,26,6.0,4,8467950,4,0.9157600000000001,1946,20112012,L,2125,4,OTT,,234670,36
81,1,62,62,Jimmy Howard,0,132,2.16649,Howard,21,4.0,6,8470657,1,0.9181100000000001,1480,20112012,L,1612,6,DET,,219340,36
82,1,66,62,Tim Thomas,0,148,2.3371,Thomas,23,1.0,0,8460703,1,0.92068,1718,20112012,L,1866,6,BOS,,227974,38
83,2,70,68,Ilya Bryzgalov,0,178,2.63245,Bryzgalov,22,7.0,4,8468524,2,0.9053100000000001,1702,20112012,L,1880,6,PHI,,243423,38
84,3,73,70,Marc-Andre Fleury,0,179,2.5369900000000003,Fleury,21,4.0,4,8470594,3,0.9070100000000001,1746,20112012,L,1925,3,PIT,,254001,44
85,8,83,83,Martin Brodeur,0,188,2.31937,Brodeur,30,4.0,2,8455710,8,0.91051,1913,20112012,L,2101,4,NJD,,291803,45
86,3,83,83,Mike Smith,0,178,2.16632,Smith,25,10.0,30,8469608,3,0.9332800000000001,2490,20112012,L,2668,11,PHX,,295801,47
87,5,83,82,Pekka Rinne,0,187,2.34821,Rinne,23,8.0,2,8471469,5,0.9236400000000001,2262,20112012,L,2449,6,NSH,,286686,48
88,2,82,82,Henrik Lundqvist,0,161,1.93033,Lundqvist,28,5.0,4,8468685,2,0.9302100000000001,2146,20112012,L,2307,11,NYR,,300259,49
89,2,89,89,Jonathan Quick,0,162,1.82103,Quick,25,13.0,6,8471734,2,0.9325200000000001,2239,20112012,L,2401,13,LAK,,320258,51
0,0,1,0,Matthew Berlin,0,0,0.0,Berlin,0,0.0,0,8483158,0,1.0,1,20222023,L,1,0,EDM,,146,0
1,0,3,2,Cayden Primeau,0,8,3.46361,Primeau,2,0.0,0,8480051,0,0.8518500000000001,46,20222023,L,54,0,MTL,,8315,0
2,0,2,2,Leevi Merilainen,0,6,4.23114,Merilainen,1,1.0,0,8482447,0,0.87755,43,20222023,L,49,0,OTT,,5105,0
3,0,1,1,Yaroslav Askarov,0,4,4.14985,Askarov,1,0.0,0,8482137,0,0.8857100000000001,31,20222023,R,35,0,NSH,,3470,0
4,0,1,0,Jett Alexander,0,0,0.0,Alexander,0,0.0,0,8483183,0,,0,20222023,L,0,0,TOR,,70,0
5,0,1,1,Olle Eriksson Ek,0,5,4.68872,Eriksson Ek,0,1.0,0,8480042,0,0.8717900000000001,34,20222023,L,39,0,ANA,,3839,0
6,0,1,1,Jet Greaves,0,3,3.05343,Greaves,1,0.0,0,8482982,0,0.9387700000000001,46,20222023,L,49,0,CBJ,,3537,0
7,0,1,0,Dylan Wells,0,1,3.0,Wells,0,0.0,0,8479380,0,0.9230700000000001,12,20222023,L,13,0,CHI,,1200,0
8,0,1,1,Anton Khudobin,0,6,6.0,Khudobin,1,0.0,0,8471418,0,0.78571,22,20222023,L,28,0,CHI,,3600,0
9,0,4,3,Aaron Dell,0,9,2.7096999999999998,Dell,3,0.0,0,8477180,0,0.9126200000000001,94,20222023,L,103,0,SJS,,11957,0
10,0,2,2,Justus Annunen,0,7,3.57954,Annunen,1,0.0,0,8481020,0,0.85416,41,20222023,L,48,0,COL,,7040,1
11,0,1,1,Dustin Wolf,0,1,1.00166,Wolf,0,0.0,0,8481692,0,0.9583300000000001,23,20222023,L,24,0,CGY,,3594,1
12,0,3,2,Jon Gillies,0,9,4.57046,Gillies,1,0.0,0,8476903,0,0.8636300000000001,57,20222023,L,66,0,CBJ,,7089,1
13,0,3,3,Kevin Mandolese,0,10,3.29308,Mandolese,2,0.0,0,8480867,0,0.9159600000000001,109,20222023,L,119,0,OTT,,10932,1
14,0,3,3,Matt Murray,0,10,3.38919,Murray,2,0.0,0,8483575,0,0.8437500000000001,54,20222023,L,64,0,DAL,,10622,1
15,0,2,1,Eetu Makiniemi,0,3,2.13438,Makiniemi,0,1.0,0,8480199,0,0.9062500000000001,29,20222023,L,32,0,SJS,,5060,1
16,0,2,2,Dylan Ferguson,0,5,2.5238300000000002,Ferguson,1,0.0,0,8480263,0,0.9397500000000001,78,20222023,L,83,0,OTT,,7132,1
17,0,2,1,Keith Kinkaid,0,2,1.36596,Kinkaid,0,0.0,0,8476234,0,0.9500000000000001,38,20222023,L,40,0,"BOS,COL",,5271,1
18,0,4,2,Dustin Tokarski,0,12,3.43839,Tokarski,2,0.0,0,8474682,0,0.8974300000000001,105,20222023,L,117,0,PIT,,12564,1
19,0,5,4,Joey Daccord,0,13,3.14347,Daccord,1,1.0,0,8478916,0,0.9,117,20222023,L,130,0,SEA,,14888,2
20,0,15,13,Arvid Soderblom,0,48,3.44813,Soderblom,10,2.0,0,8482821,0,0.8940300000000001,405,20222023,L,453,0,CHI,,50114,2
21,0,2,2,Jiri Patera,0,5,2.5,Patera,0,0.0,0,8480238,0,0.9285700000000001,65,20222023,L,70,0,VGK,,7200,2
22,1,16,10,Michael Hutchinson,0,54,4.28883,Hutchinson,6,3.0,0,8474636,1,0.87731,379,20222023,R,432,0,CBJ,,45327,2
23,0,6,6,Joonas Korpisalo,0,22,3.76873,Korpisalo,4,0.0,0,8476914,0,0.8916200000000001,181,20222023,L,203,0,LAK,,21015,2
24,0,3,2,Jonas Johansson,0,5,2.09863,Johansson,0,0.0,0,8477992,0,0.9315,68,20222023,L,73,0,COL,,8577,2
25,0,5,5,Arturs Silovs,0,14,2.74569,Silovs,2,0.0,0,8481668,0,0.9078900000000001,138,20222023,L,152,0,VAN,,18356,3
26,0,20,18,Felix Sandstrom,0,69,3.72017,Sandstrom,12,3.0,0,8478433,0,0.88,506,20222023,L,575,0,PHI,,66771,3
27,0,6,6,Joel Hofer,0,17,3.21563,Hofer,1,1.0,0,8480981,0,0.90502,162,20222023,L,179,0,STL,,19032,3
28,0,10,9,Erik Kallgren,0,25,2.67062,Kallgren,2,4.0,0,8478902,0,0.8983700000000001,221,20222023,L,246,0,TOR,,33700,3
29,0,7,7,Ivan Prosvetov,0,28,3.98072,Prosvetov,3,0.0,0,8481031,0,0.8803400000000001,206,20222023,L,234,0,ARI,,25322,4
30,1,17,16,Daniil Tarasov,0,57,3.91244,Tarasov,11,1.0,0,8480193,1,0.89204,471,20222023,L,528,0,CBJ,,52448,4
31,0,19,17,Lukas Dostal,0,67,3.78275,Dostal,10,3.0,0,8480843,0,0.9013200000000001,612,20222023,L,679,0,ANA,,63763,4
32,0,19,12,Anthony Stolarz,0,51,3.73147,Stolarz,6,0.0,0,8476932,0,0.89878,444,20222023,L,494,0,ANA,,49203,5
33,0,6,6,Jaxson Stauber,0,17,2.80605,Stauber,1,0.0,0,8483530,0,0.9109900000000001,174,20222023,L,191,0,CHI,,21810,5
34,0,7,7,Devon Levi,0,21,2.93694,Levi,2,0.0,0,8482221,0,0.9054000000000001,201,20222023,L,222,0,BUF,,25741,5
35,0,15,13,Alex Nedeljkovic,0,49,3.5309600000000003,Nedeljkovic,7,2.0,2,8477968,0,0.8948400000000001,417,20222023,L,466,0,DET,,49958,5
36,0,18,14,Magnus Hellberg,0,50,3.20393,Hellberg,8,1.0,0,8476433,0,0.88814,397,20222023,L,447,0,"OTT,DET",,56181,5
37,0,10,9,Cal Petersen,0,34,3.75368,Petersen,3,2.0,0,8477361,0,0.8677,223,20222023,R,257,0,LAK,,32608,5
38,0,27,26,Connor Ingram,0,89,3.36554,Ingram,13,8.0,2,8478971,0,0.90729,871,20222023,L,960,1,ARI,,95200,6
39,0,12,10,Samuel Ersson,0,33,3.07016,Ersson,3,0.0,0,8481035,0,0.8990800000000001,294,20222023,L,327,1,PHI,,38695,6
40,1,30,27,Elvis Merzlikins,0,110,4.23022,Merzlikins,18,2.0,4,8478007,1,0.87626,779,20222023,L,889,0,CBJ,,93612,7
41,0,21,16,Thomas Greiss,0,66,3.63519,Greiss,10,0.0,0,8471306,0,0.8961600000000001,561,20222023,L,626,1,STL,,65361,7
42,0,11,9,Joseph Woll,0,23,2.24627,Woll,3,0.0,0,8479361,0,0.9265100000000001,290,20222023,L,313,0,TOR,,36861,7
43,1,16,16,Pavel Francouz,0,42,2.61266,Francouz,7,1.0,0,8480925,1,0.9148000000000001,451,20222023,R,493,1,COL,,57872,8
44,1,19,17,Mads Sogaard,0,58,3.32219,Sogaard,6,3.0,0,8481544,1,0.88931,466,20222023,L,524,0,OTT,,62850,8
45,0,19,18,Kevin Lankinen,0,49,2.7498,Lankinen,8,1.0,2,8480947,0,0.91595,534,20222023,L,583,0,NSH,,64150,9
46,1,19,19,Eric Comrie,0,68,3.66911,Comrie,9,1.0,2,8477480,1,0.8855200000000001,526,20222023,L,594,1,BUF,,66719,9
47,0,37,37,Kaapo Kahkonen,0,135,3.8456900000000003,Kahkonen,20,7.0,0,8478039,0,0.8825000000000001,1014,20222023,L,1149,1,SJS,,126375,9
48,1,21,19,Spencer Knight,0,62,3.18288,Knight,8,3.0,0,8481519,1,0.9011100000000001,565,20222023,L,627,1,FLA,,70125,9
49,0,21,18,David Rittich,0,50,2.67455,Rittich,8,1.0,2,8479496,0,0.9011800000000001,456,20222023,L,506,0,WPG,,67301,9
50,0,27,24,Alex Stalock,0,74,3.00948,Stalock,15,2.0,16,8471774,0,0.9079600000000001,730,20222023,L,804,2,CHI,,88520,9
51,0,24,18,Scott Wedgewood,0,55,2.67831,Wedgewood,8,3.0,0,8475809,0,0.9129700000000001,577,20222023,L,632,1,DAL,,73927,9
52,1,20,18,Collin Delia,0,62,3.2756,Delia,6,2.0,0,8480420,1,0.8821200000000001,464,20222023,L,526,0,VAN,,68140,10
53,1,25,24,Jaroslav Halak,0,66,2.72364,Halak,9,5.0,0,8470860,1,0.9029400000000001,614,20222023,L,680,1,NYR,,87236,10
54,2,39,38,Petr Mrazek,0,132,3.65791,Mrazek,22,3.0,4,8475852,2,0.8942300000000001,1116,20222023,L,1248,0,CHI,,129910,10
55,0,19,17,Alex Lyon,0,55,3.02276,Lyon,6,2.0,0,8479312,0,0.90924,541,20222023,L,595,1,FLA,,65503,10
56,0,22,20,Mackenzie Blackwood,0,60,3.19843,Blackwood,6,2.0,2,8478406,0,0.8934200000000001,503,20222023,L,563,0,NJD,,67533,10
57,0,28,25,Anton Forsberg,0,80,3.2614900000000002,Forsberg,11,2.0,2,8476341,0,0.9020800000000001,737,20222023,L,817,2,OTT,,88303,11
58,1,26,24,Craig Anderson,0,76,3.06033,Anderson,11,2.0,2,8467950,1,0.9076500000000001,747,20222023,L,823,1,BUF,,89402,11
59,0,23,22,Semyon Varlamov,0,60,2.6971600000000002,Varlamov,9,2.0,0,8473575,0,0.9129100000000001,629,20222023,L,689,2,NYI,,80084,11
60,0,29,27,Spencer Martin,0,107,3.98712,Martin,15,1.0,0,8477484,0,0.8710800000000001,723,20222023,L,830,0,VAN,,96611,11
61,0,43,41,James Reimer,0,147,3.47517,Reimer,21,8.0,2,8473503,0,0.8898800000000001,1188,20222023,L,1335,3,SJS,,152280,12
62,1,22,22,Brian Elliott,0,75,3.39691,Elliott,8,2.0,0,8470880,1,0.89114,614,20222023,L,689,2,TBL,,79484,12
63,0,25,23,Pyotr Kochetkov,0,61,2.53629,Kochetkov,8,5.0,0,8481611,0,0.906,588,20222023,L,649,4,CAR,,86583,12
64,0,19,18,Laurent Brossoit,0,46,2.58088,Brossoit,2,3.0,0,8476316,0,0.9136900000000001,487,20222023,L,533,0,VGK,,64164,12
65,0,27,22,Akira Schmid,0,50,2.20407,Schmid,9,2.0,0,8481033,0,0.9215000000000001,587,20222023,L,637,3,NJD,,81667,13
66,1,31,26,Charlie Lindgren,0,86,3.04952,Lindgren,11,3.0,0,8479292,1,0.89917,767,20222023,R,853,0,WSH,,101524,13
67,2,53,52,John Gibson,0,200,3.99345,Gibson,31,8.0,12,8476434,2,0.89914,1783,20222023,L,1983,1,ANA,,180295,14
68,0,27,23,Dan Vladar,0,72,2.91121,Vladar,6,5.0,2,8478435,0,0.8950500000000001,597,20222023,L,667,0,CGY,,89035,14
69,0,26,26,Matt Murray,0,74,3.01391,Murray,8,2.0,0,8476899,0,0.90275,687,20222023,L,761,1,TOR,,88390,14
70,1,32,32,Thatcher Demko,0,99,3.16206,Demko,14,4.0,4,8477967,1,0.9014900000000001,906,20222023,L,1005,1,VAN,,112711,14
71,1,42,41,Jake Allen,0,145,3.5504100000000003,Allen,24,3.0,2,8474596,1,0.8913800000000001,1190,20222023,L,1335,1,MTL,,147025,15
72,0,38,33,Casey DeSmith,0,109,3.16561,DeSmith,16,4.0,2,8479193,0,0.9045500000000001,1033,20222023,L,1142,0,PIT,,123957,15
73,0,40,39,Sam Montembeault,0,133,3.4192400000000003,Montembeault,19,3.0,0,8478470,0,0.9011100000000001,1212,20222023,L,1345,0,MTL,,140031,16
74,0,41,36,Jonathan Quick,0,127,3.40977,Quick,15,6.0,4,8471734,0,0.8824000000000001,953,20222023,L,1080,2,"LAK,VGK",,134085,16
75,1,33,32,Ukko-Pekka Luukkonen,0,115,3.61215,Luukkonen,11,4.0,2,8480045,1,0.8918400000000001,940,20222023,L,1054,0,BUF,,114613,17
76,0,36,32,Cam Talbot,0,95,2.92758,Talbot,14,2.0,0,8475660,0,0.89839,840,20222023,L,935,1,OTT,,116820,17
77,0,39,37,Joonas Korpisalo,0,104,2.87299,Korpisalo,14,4.0,0,8476914,0,0.9145900000000001,1103,20222023,L,1206,1,"CBJ,LAK",,130317,18
78,0,50,49,Karel Vejmelka,0,168,3.42759,Vejmelka,24,6.0,2,8478872,0,0.9,1503,20222023,R,1670,3,ARI,,176450,18
79,0,37,36,Logan Thompson,0,96,2.6527000000000003,Thompson,13,3.0,2,8480313,0,0.9151900000000001,1036,20222023,R,1132,2,VGK,,130282,21
80,0,57,56,Darcy Kuemper,0,154,2.86619,Kuemper,26,7.0,4,8475311,0,0.9086000000000001,1521,20222023,L,1674,5,WSH,,193427,22
81,1,40,34,Jack Campbell,0,117,3.27326,Campbell,9,4.0,2,8475789,1,0.89146,961,20222023,L,1078,1,EDM,,128679,22
82,0,33,32,Antti Raanta,0,73,2.27603,Raanta,6,3.0,0,8477293,0,0.9097600000000001,736,20222023,L,809,4,CAR,,115464,22
83,0,55,54,Carter Hart,0,155,2.93953,Hart,23,10.0,0,8479394,0,0.9069,1510,20222023,L,1665,2,PHI,,189826,22
84,2,59,58,Jacob Markstrom,0,166,2.9201,Markstrom,21,12.0,14,8474593,2,0.89234,1376,20222023,L,1542,1,CGY,,204650,23
85,1,44,42,Filip Gustavsson,0,93,2.1302,Gustavsson,12,7.0,0,8479406,1,0.9297500000000001,1231,20222023,L,1324,3,MIN,,157168,24
86,0,39,34,Jeremy Swayman,0,80,2.30243,Swayman,7,4.0,2,8480280,0,0.91878,905,20222023,L,985,4,BOS,,125085,24
87,2,47,47,Tristan Jarry,0,128,2.89807,Jarry,13,7.0,2,8477465,2,0.9094700000000001,1286,20222023,L,1414,2,PIT,,159002,24
88,1,38,35,Pheonix Copley,0,94,2.6633,Copley,6,3.0,19,8477831,1,0.9015700000000001,861,20222023,L,955,1,LAK,,127060,24
89,1,53,50,Philipp Grubauer,0,139,2.88749,Grubauer,21,4.0,0,8475831,1,0.8971800000000001,1213,20222023,L,1352,0,SEA,,173299,24
90,1,48,46,Marc-Andre Fleury,0,133,2.92204,Fleury,17,4.0,2,8470594,1,0.90527,1271,20222023,L,1404,2,MIN,,163858,24
91,0,56,56,Ville Husso,0,167,3.11157,Husso,22,7.0,0,8478024,0,0.8958200000000001,1436,20222023,L,1603,4,DET,,193214,26
92,1,43,42,Frederik Andersen,0,100,2.33041,Andersen,14,1.0,0,8475883,1,0.9085900000000001,994,20222023,L,1094,1,CAR,,154479,26
93,2,61,60,Jordan Binnington,0,194,3.31053,Binnington,27,6.0,29,8476412,2,0.89375,1632,20222023,L,1826,2,STL,,210963,27
94,1,43,39,Adin Hill,0,95,2.37081,Hill,11,1.0,4,8478499,1,0.9222400000000001,1115,20222023,L,1209,2,VGK,,144254,27
95,0,49,42,Martin Jones,0,131,2.97288,Jones,13,3.0,0,8474889,0,0.88753,1018,20222023,L,1147,3,SEA,,158634,27
96,2,51,49,Ilya Samsonov,0,122,2.46153,Samsonov,14,5.0,0,8478492,2,0.9152100000000001,1317,20222023,L,1439,4,TOR,,178425,31
97,1,64,63,Juuse Saros,0,171,2.69292,Saros,23,7.0,0,8477424,1,0.9185300000000001,1928,20222023,L,2099,2,NSH,,228599,33
98,1,68,66,Ilya Sorokin,0,156,2.36571,Sorokin,26,7.0,0,8478009,1,0.9248000000000001,1894,20222023,L,2048,6,NYI,,237391,33
99,2,62,60,Stuart Skinner,0,171,2.91308,Skinner,20,5.0,2,8479973,2,0.9086500000000001,1691,20222023,L,1861,1,EDM,,211322,34
100,4,59,52,Vitek Vanecek,0,140,2.63556,Vanecek,14,4.0,2,8477970,4,0.9036400000000001,1313,20222023,L,1453,3,NJD,,191230,34
101,2,66,66,Andrei Vasilevskiy,0,182,2.7408,Vasilevskiy,26,4.0,0,8476883,2,0.9116000000000001,1877,20222023,L,2059,4,TBL,,239054,36
102,1,69,67,Sergei Bobrovsky,0,199,2.98595,Bobrovsky,26,3.0,2,8475683,1,0.90546,1906,20222023,L,2105,2,FLA,,239923,36
103,0,69,69,Connor Hellebuyck,0,175,2.56596,Hellebuyck,29,2.0,0,8476945,0,0.9175300000000001,1947,20222023,L,2122,4,WPG,,245522,38
104,1,65,65,Igor Shesterkin,0,158,2.42059,Shesterkin,17,8.0,4,8478048,1,0.9177900000000001,1764,20222023,L,1922,3,NYR,,234984,40
105,1,69,69,Alexandar Georgiev,0,174,2.53662,Georgiev,20,6.0,0,8480382,1,0.9181600000000001,1941,20222023,L,2114,5,COL,,246942,43
106,1,55,54,Linus Ullmark,1,111,2.05425,Ullmark,9,1.0,12,8476999,2,0.9326800000000001,1538,20222023,L,1649,2,BOS,,194523,43
107,1,81,80,Jake Oettinger,0,199,2.5282400000000003,Oettinger,20,11.0,2,8479979,1,0.91395,2103,20222023,L,2301,6,DAL,,283359,47
0,0,1,1,Tobias Stephan,0,2,1.9791,Stephan,0,1.0,0,8470266,0,0.9500000000000001,38,20072008,L,40,0,DAL,,3638,0
1,0,1,0,Chris Beckford-Tseu,0,1,2.25422,Beckford-Tseu,0,0.0,0,8470751,0,0.8888800000000001,8,20072008,L,9,0,STL,,1597,0
2,0,1,0,Matt Keetley,0,0,0.0,Keetley,0,0.0,0,8471819,0,1.0,2,20072008,R,2,0,CGY,,562,0
3,0,2,0,Drew MacIntyre,0,3,2.94599,MacIntyre,1,0.0,0,8469569,0,0.8636300000000001,19,20072008,L,22,0,VAN,,3666,0
4,0,1,0,Tyler Weiman,0,0,0.0,Weiman,0,0.0,0,8470062,0,1.0,10,20072008,L,10,0,COL,,946,0
5,0,1,0,Daniel Taylor,0,2,6.0,Taylor,0,0.0,0,8471433,0,0.8,8,20072008,L,10,0,LAK,,1200,0
6,0,4,2,Jimmy Howard,0,7,2.13125,Howard,2,0.0,0,8470657,0,0.9263100000000001,88,20072008,L,95,0,DET,,11824,0
7,0,2,2,Joey MacDonald,0,6,2.98961,MacDonald,1,1.0,0,8469732,0,0.9178000000000001,67,20072008,L,73,0,NYI,,7225,0
8,0,3,2,Thomas Greiss,0,7,3.26044,Greiss,1,1.0,0,8471306,0,0.86,43,20072008,L,50,0,SJS,,7729,0
9,0,3,0,Dimitri Patzold,0,4,5.50669,Patzold,0,0.0,0,8469556,0,0.8,16,20072008,L,20,0,SJS,,2615,0
10,0,1,0,Pekka Rinne,0,0,0.0,Rinne,0,0.0,0,8471469,0,1.0,8,20072008,L,8,0,NSH,,1764,0
11,0,1,1,David Aebischer,0,3,3.00417,Aebischer,1,0.0,0,8466290,0,0.9090900000000001,30,20072008,L,33,0,PHX,,3595,0
12,0,1,0,Daniel Lacosta,0,0,0.0,Lacosta,0,0.0,0,8471305,0,1.0,5,20072008,L,5,0,CBJ,,789,0
13,0,5,1,Curtis McElhinney,0,5,2.00111,McElhinney,2,0.0,0,8470147,0,0.9019600000000001,46,20072008,L,51,0,CGY,,8995,0
14,0,2,0,Marek Schwarz,0,6,7.25319,Schwarz,1,0.0,0,8471230,0,0.64705,11,20072008,R,17,0,STL,,2978,0
15,0,3,3,Michael Leighton,0,7,2.6557,Leighton,1,0.0,0,8468038,0,0.8970500000000001,61,20072008,L,68,0,CAR,,9489,1
16,0,3,2,Jonathan Quick,0,9,3.84296,Quick,2,0.0,0,8471734,0,0.8548300000000001,53,20072008,L,62,0,LAK,,8431,1
17,0,10,4,Marc Denis,0,28,4.04884,Denis,5,0.0,2,8462055,0,0.8592900000000001,171,20072008,L,199,0,TBL,,24896,1
18,0,4,4,Jonathan Bernier,0,16,4.02712,Bernier,3,0.0,0,8473541,0,0.8644000000000001,102,20072008,L,118,0,LAK,,14303,1
19,0,1,1,Brian Elliott,0,1,1.00502,Elliott,0,0.0,0,8470880,0,0.9655100000000001,28,20072008,L,29,0,OTT,,3582,1
20,0,3,2,Scott Clemmensen,0,10,3.88768,Clemmensen,1,0.0,0,8466339,0,0.8387,52,20072008,L,62,0,TOR,,9260,1
21,0,5,3,Corey Crawford,0,8,2.14142,Crawford,2,0.0,0,8470645,0,0.9285700000000001,104,20072008,L,112,1,CHI,,13449,1
22,0,4,3,Tuukka Rask,0,10,3.25379,Rask,1,1.0,0,8471695,0,0.88636,78,20072008,L,88,0,BOS,,11064,2
23,0,9,5,Kevin Weekes,0,17,2.9701500000000003,Weekes,2,1.0,2,8459463,0,0.89375,143,20072008,L,160,0,NJD,,20605,2
24,0,9,9,Dan Cloutier,0,28,3.43441,Cloutier,4,1.0,2,8460516,0,0.88663,219,20072008,L,247,0,LAK,,29350,2
25,0,19,16,Andrew Raycroft,0,63,3.91831,Raycroft,9,5.0,0,8467453,0,0.8762200000000001,446,20072008,L,509,1,TOR,,57882,2
26,0,4,4,Manny Fernandez,0,16,3.93254,Fernandez,2,0.0,0,8458988,0,0.83157,79,20072008,L,95,1,BOS,,14647,2
27,0,8,5,Jaroslav Halak,0,13,2.15439,Halak,2,1.0,0,8470860,0,0.9269600000000001,165,20072008,L,178,1,MTL,,21723,2
28,0,6,3,Brian Boucher,0,7,1.7483,Boucher,1,1.0,0,8462052,0,0.93203,96,20072008,L,103,1,SJS,,14414,3
29,0,7,7,Cristobal Huet,0,22,2.92628,Huet,4,,2,8469658,0,0.9090900000000001,220,20072008,L,242,0,WSH,,27065,3
30,0,7,5,Ondrej Pavelec,0,18,3.11,Pavelec,3,0.0,2,8471715,0,0.9052600000000001,172,20072008,L,190,0,ATL,,20836,3
31,0,12,7,Jocelyn Thibault,0,28,3.31328,Thibault,4,2.0,0,8459432,0,0.8691500000000001,186,20072008,L,214,2,BUF,,30423,3
32,1,16,9,Curtis Sanford,0,32,2.82754,Sanford,3,1.0,2,8468166,1,0.8977600000000001,281,20072008,L,313,0,VAN,,40742,4
33,0,11,5,Curtis Joseph,0,18,2.25454,Joseph,2,0.0,2,8448382,0,0.91588,196,20072008,L,214,0,CGY,,28742,4
34,0,13,10,Steve Valiquette,0,25,2.18791,Valiquette,3,3.0,2,8465161,0,0.91554,271,20072008,L,296,2,NYR,,41135,5
35,0,19,12,Jean-Sebastien Aubin,0,44,3.18956,Aubin,6,1.0,0,8462102,0,0.8857100000000001,341,20072008,R,385,0,LAK,,49662,5
36,1,17,12,John Grahame,0,53,3.75213,Grahame,7,1.0,4,8460715,1,0.875,371,20072008,L,424,0,CAR,,50851,5
37,0,23,17,Hannu Toivonen,0,69,3.44287,Toivonen,10,5.0,2,8470084,0,0.87809,497,20072008,L,566,0,STL,,72149,6
38,0,14,13,Erik Ersberg,0,33,2.4781400000000002,Ersberg,5,3.0,0,8473975,0,0.9269900000000001,419,20072008,L,452,2,LAK,,47939,6
39,0,19,17,Brent Johnson,0,46,2.67437,Johnson,8,2.0,0,8462161,0,0.908,454,20072008,L,500,0,WSH,,61921,7
40,1,22,20,Karri Ramo,0,64,3.02668,Ramo,11,3.0,4,8471403,1,0.89873,568,20072008,L,632,0,TBL,,76123,7
41,1,17,13,Craig Anderson,0,35,2.24614,Anderson,6,1.0,2,8467950,1,0.9345700000000001,500,20072008,L,535,2,FLA,,56096,8
42,0,20,17,Wade Dubielewicz,0,51,2.70226,Dubielewicz,9,1.0,0,8470584,0,0.91866,576,20072008,L,627,0,NYI,,67943,9
43,1,22,17,Mikael Tellqvist,0,56,2.74494,Tellqvist,8,2.0,2,8468550,1,0.9077400000000001,551,20072008,L,607,2,PHX,,73444,9
44,0,24,19,Dany Sabourin,0,57,2.75469,Sabourin,9,1.0,2,8467430,0,0.90436,539,20072008,L,596,2,PIT,,74491,10
45,1,23,18,Jonas Hiller,0,42,2.06036,Hiller,7,1.0,0,8473972,1,0.9273300000000001,536,20072008,R,578,0,ANA,,73385,10
46,1,37,30,Fredrik Norrena,0,89,2.72513,Norrena,19,6.0,0,8470090,1,0.89602,767,20072008,L,856,2,CBJ,,117572,10
47,1,30,25,Josh Harding,0,77,2.90462,Harding,15,2.0,0,8470216,1,0.9093,772,20072008,R,849,1,MIN,,95434,11
48,0,31,26,Ray Emery,0,88,3.12549,Emery,13,4.0,6,8469548,0,0.89,712,20072008,L,800,0,OTT,,101360,12
49,0,28,23,Antero Niittymaki,0,69,2.90726,Niittymaki,9,2.0,0,8467511,0,0.90663,670,20072008,L,739,1,PHI,,85441,12
50,0,32,29,Alex Auld,0,77,2.68248,Auld,13,5.0,0,8467913,0,0.9068900000000001,750,20072008,L,827,3,"PHX,BOS",,103337,12
51,1,36,32,Johan Hedberg,0,111,3.45573,Hedberg,15,3.0,16,8460704,1,0.8918100000000001,915,20072008,L,1026,1,ATL,,115634,14
52,1,43,38,Dwayne Roloson,0,119,3.05102,Roloson,17,5.0,2,8460806,1,0.9011600000000001,1085,20072008,L,1204,0,EDM,,140412,15
53,1,34,32,Mike Smith,0,84,2.5903400000000003,Smith,19,0.0,12,8469608,1,0.9009400000000001,764,20072008,L,848,3,"DAL,TBL",,116741,15
54,1,38,30,Peter Budaj,0,88,2.61513,Budaj,10,4.0,2,8469514,1,0.9037100000000001,826,20072008,L,914,0,COL,,121141,16
55,0,32,30,Patrick Lalime,0,86,2.8226,Lalime,12,2.0,8,8459579,0,0.897,749,20072008,L,835,1,CHI,,109686,16
56,2,48,45,Kari Lehtonen,0,131,2.90383,Lehtonen,22,5.0,4,8470140,2,0.9160200000000001,1429,20072008,L,1560,4,ATL,,162406,17
57,0,45,42,Jason LaBarbera,0,121,2.99913,LaBarbera,23,2.0,2,8467391,0,0.9097600000000001,1220,20072008,L,1341,1,LAK,,145242,17
