playerId,Name,seasonId,teamAbbrev,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,toi,games,ppg,gpg,apg,spg,positionCode,team_points,team_wins,std_ppg
8478115,Pierre Engvall,20192020,TOR,8,7,15,4,0,0,3,0,72,805,1,2,6,11.933680555555556,48,0.3125,0.16666666666666666,0.14583333333333334,1.5,LW,81,36,-0.4451987300180573
8475793,Ryan Johansen,20112012,CBJ,9,12,21,-2,3,4,3,0,99,1151,0,0,24,12.735323383084577,67,0.31343283582089554,0.13432835820895522,0.1791044776119403,1.4776119402985075,C,65,29,-0.44925519755148174
8478020,Michael Amadio,20182019,LAK,6,7,13,-1,0,0,0,0,37,606,0,0,6,10.206201550387597,43,0.3023255813953488,0.13953488372093023,0.16279069767441862,0.8604651162790697,RW,71,31,-0.44944447598717613
8476393,Nick Cousins,20152016,PHI,6,5,11,5,0,2,1,0,41,529,0,0,4,10.731018518518518,36,0.3055555555555556,0.16666666666666666,0.1388888888888889,1.1388888888888888,C,96,41,-0.456446870330558
8478401,Pavel Zacha,20162017,NJD,8,16,24,-17,5,13,2,0,83,1299,0,0,19,14.307857142857141,70,0.34285714285714286,0.11428571428571428,0.22857142857142856,1.1857142857142857,C,70,28,-0.4668346355440612
8474102,David Perron,20072008,STL,13,14,27,16,3,5,1,0,68,1044,0,0,38,12.550268817204302,62,0.43548387096774194,0.20967741935483872,0.22580645161290322,1.096774193548387,LW,79,33,-0.47357606772420485
8479996,Cody Glass,20192020,VGK,5,7,12,-7,1,6,1,0,51,627,0,0,6,13.36025641025641,39,0.3076923076923077,0.1282051282051282,0.1794871794871795,1.3076923076923077,C,86,39,-0.4743151528082221
8475164,Jakob Silfverberg,20122013,OTT,10,9,19,9,2,3,2,0,134,1063,1,1,12,16.228819444444444,48,0.3958333333333333,0.20833333333333334,0.1875,2.7916666666666665,RW,56,25,-0.48586128502868303
8478233,Andrew Mangiapane,20182019,CGY,8,5,13,11,0,0,1,0,65,653,0,0,12,10.543939393939395,44,0.29545454545454547,0.18181818181818182,0.11363636363636363,1.4772727272727273,LW,107,50,-0.4900866520617849
8476918,Jimmy Vesey,20162017,NYR,16,11,27,-13,5,8,6,0,116,1508,0,0,26,13.633750000000001,80,0.3375,0.2,0.1375,1.45,LW,102,48,-0.491449045002544
8476905,Chandler Stephenson,20172018,WSH,6,12,18,13,0,0,0,0,36,1081,0,0,8,11.868905472636817,67,0.26865671641791045,0.08955223880597014,0.1791044776119403,0.5373134328358209,C,105,49,-0.5016571545181753
8479992,Michael Rasmussen,20182019,DET,8,10,18,-8,4,4,0,0,74,1014,0,0,29,12.076075268817204,62,0.2903225806451613,0.12903225806451613,0.16129032258064516,1.1935483870967742,C,74,32,-0.5204422227775599
8480845,Rasmus Kupari,20212022,LAK,5,8,13,-5,1,3,1,0,51,986,1,1,18,11.801754385964912,57,0.22807017543859648,0.08771929824561403,0.14035087719298245,0.8947368421052632,C,99,44,-0.5218062712678866
8480813,Joe Veleno,20212022,DET,8,7,15,-14,0,0,0,0,73,1107,0,0,22,13.21439393939394,66,0.22727272727272727,0.12121212121212122,0.10606060606060606,1.106060606060606,C,74,32,-0.5259544650373401
8479390,Taylor Raddysh,20212022,TBL,5,7,12,5,0,1,1,0,61,838,1,1,8,11.05440251572327,53,0.22641509433962265,0.09433962264150944,0.1320754716981132,1.150943396226415,RW,110,51,-0.5304157300346769
8481789,Tye Kartye,20232024,SEA,8,7,15,0,0,0,0,0,77,748,0,0,29,12.128260869565217,46,0.32608695652173914,0.17391304347826086,0.15217391304347827,1.673913043478261,LW,52,21,-0.5320544647528589
8482475,Yegor Chinakhov,20212022,CBJ,7,7,14,-27,1,1,1,0,98,1057,0,0,16,12.502956989247311,62,0.22580645161290322,0.11290322580645161,0.11290322580645161,1.5806451612903225,RW,81,37,-0.5335817890650449
8483515,Juraj Slafkovsky,20222023,MTL,4,6,10,-13,1,2,0,0,42,572,0,0,33,12.215384615384615,39,0.2564102564102564,0.10256410256410256,0.15384615384615385,1.0769230769230769,LW,68,31,-0.5344101827353485
8477505,Alex Wennberg,20142015,CBJ,4,16,20,-19,1,4,0,0,85,1488,0,0,22,15.624509803921569,68,0.29411764705882354,0.058823529411764705,0.23529411764705882,1.25,C,89,42,-0.5365137295809862
8475287,Erik Haula,20132014,MIN,6,9,15,14,0,0,1,0,56,767,1,1,29,10.146376811594203,46,0.32608695652173914,0.13043478260869565,0.1956521739130435,1.2173913043478262,LW,98,43,-0.5368076249057367
8480798,Philipp Kurashev,20202021,CHI,8,8,16,-9,2,5,1,0,65,884,0,0,12,13.078086419753086,54,0.2962962962962963,0.14814814814814814,0.14814814814814814,1.2037037037037037,C,55,24,-0.5369762153628022
8480011,Klim Kostin,20212022,STL,4,5,9,-3,0,0,1,0,31,501,0,0,23,9.015,40,0.225,0.1,0.125,0.775,C,109,49,-0.5377768172802826
8478042,Viktor Arvidsson,20152016,NSH,8,8,16,-8,1,1,3,0,139,950,0,0,35,12.401190476190477,56,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.482142857142857,RW,96,41,-0.5378381962731899
8478434,Keegan Kolesar,20202021,VGK,3,10,13,-4,0,0,0,0,46,588,0,0,30,9.546212121212122,44,0.29545454545454547,0.06818181818181818,0.22727272727272727,1.0454545454545454,RW,82,40,-0.5412371073292448
8475149,Marcus Johansson,20102011,WSH,13,14,27,2,2,3,2,0,102,1301,1,1,10,14.723188405797101,69,0.391304347826087,0.18840579710144928,0.2028985507246377,1.4782608695652173,C,107,48,-0.5426544739225847
8478366,Frank Vatrano,20152016,BOS,8,3,11,-3,0,0,1,1,99,660,0,0,14,11.880341880341879,39,0.28205128205128205,0.20512820512820512,0.07692307692307693,2.5384615384615383,RW,93,42,-0.5528642872164449
8480025,MacKenzie Entwistle,20212022,CHI,5,7,12,-16,0,0,0,0,34,795,1,1,23,10.244545454545456,55,0.21818181818181817,0.09090909090909091,0.12727272727272726,0.6181818181818182,RW,68,28,-0.5732438740091106
8476392,Adam Lowry,20142015,WPG,11,12,23,1,0,3,2,0,104,1592,1,1,46,13.753125,80,0.2875,0.1375,0.15,1.3,C,99,43,-0.5763237056100116
8482062,Cole Smith,20222023,NSH,4,13,17,-3,0,0,1,0,64,1170,0,2,60,12.742512077294686,69,0.2463768115942029,0.057971014492753624,0.18840579710144928,0.927536231884058,LW,92,42,-0.5840919912708591
8479543,Michael Pezzetta,20212022,MTL,5,6,11,-7,0,0,0,0,49,596,0,0,81,7.8359477124183,51,0.21568627450980393,0.09803921568627451,0.11764705882352941,0.9607843137254902,LW,55,22,-0.586225280393518
8475220,Marcus Foligno,20122013,BUF,5,13,18,-4,1,4,0,0,55,789,0,1,41,13.627304964539007,47,0.3829787234042553,0.10638297872340426,0.2765957446808511,1.1702127659574468,LW,48,21,-0.5898772672238412
8478891,Mason Appleton,20182019,WPG,3,7,10,9,0,0,1,0,29,427,0,0,4,8.204166666666667,36,0.2777777777777778,0.08333333333333333,0.19444444444444445,0.8055555555555556,C,99,47,-0.5946447289716765
8475343,Nic Dowd,20162017,LAK,6,16,22,-15,1,8,2,1,78,1230,0,0,25,12.455714285714285,70,0.3142857142857143,0.08571428571428572,0.22857142857142856,1.1142857142857143,C,86,39,-0.5981114859893035
8479520,Brandon Duhaime,20212022,MIN,6,11,17,-2,0,0,1,0,91,1156,0,0,122,10.218125,80,0.2125,0.075,0.1375,1.1375,RW,113,53,-0.6027997546164671
8475810,Bryan Rust,20152016,PIT,4,7,11,1,0,1,1,0,68,765,0,0,12,12.497560975609755,41,0.2682926829268293,0.0975609756097561,0.17073170731707318,1.6585365853658536,RW,104,48,-0.609303750759403
8476878,Zemgus Girgensons,20132014,BUF,8,14,22,-6,0,0,1,0,115,1463,1,2,14,15.31595238095238,70,0.3142857142857143,0.11428571428571428,0.2,1.6428571428571428,LW,52,21,-0.6094276343593034
8470794,Joe Pavelski,20062007,SJS,14,14,28,4,5,11,3,0,111,871,0,0,18,15.025724637681158,46,0.6086956521739131,0.30434782608695654,0.30434782608695654,2.4130434782608696,C,107,51,-0.6134136336337576
8476889,Radek Faksa,20152016,DAL,5,7,12,9,0,1,1,0,67,834,0,0,16,12.353703703703703,45,0.26666666666666666,0.1111111111111111,0.15555555555555556,1.488888888888889,C,109,50,-0.6159738691781164
8482055,Drew O,20222023,PIT,5,6,11,-3,0,0,0,0,62,647,0,0,12,9.815579710144927,46,0.2391304347826087,0.10869565217391304,0.13043478260869565,1.3478260869565217,LW,91,40,-0.6199732974353948
8475745,Charlie Coyle,20122013,MIN,8,6,14,3,1,1,2,0,50,762,0,0,28,15.062612612612615,37,0.3783783783783784,0.21621621621621623,0.16216216216216217,1.3513513513513513,C,55,26,-0.6271019989693589
8480144,David Kampf,20172018,CHI,4,7,11,-9,0,0,0,0,46,855,0,0,12,12.79963768115942,46,0.2391304347826087,0.08695652173913043,0.15217391304347827,1,C,76,33,-0.6334249475558846
8478133,Jake Evans,20202021,MTL,3,10,13,2,0,0,0,0,55,832,1,2,29,11.835106382978724,47,0.2765957446808511,0.06382978723404255,0.2127659574468085,1.1702127659574468,C,59,24,-0.6366992188327404
8482496,Nils Aman,20222023,VAN,4,12,16,-12,0,0,1,0,50,1239,0,2,18,12.702205882352942,68,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.7352941176470589,C,83,38,-0.6389692830519137
8477955,Jared McCann,20152016,VAN,9,9,18,-6,1,3,1,0,106,1250,0,0,32,12.521980676328502,69,0.2608695652173913,0.13043478260869565,0.13043478260869565,1.536231884057971,LW,75,31,-0.6397542913665722
8477953,Kasperi Kapanen,20172018,TOR,7,2,9,-1,0,0,1,0,55,642,1,1,4,11.24561403508772,38,0.23684210526315788,0.18421052631578946,0.05263157894736842,1.4473684210526316,RW,105,49,-0.6436371420423238
8482089,Jake Neighbours,20222023,STL,6,4,10,-19,1,2,1,0,53,684,0,0,24,12.427519379844961,43,0.23255813953488372,0.13953488372093023,0.09302325581395349,1.2325581395348837,LW,81,37,-0.6525168076776481
8477942,Kevin Fiala,20162017,NSH,11,5,16,1,0,0,1,0,114,1016,0,0,18,13.512345679012345,54,0.2962962962962963,0.2037037037037037,0.09259259259259259,2.111111111111111,LW,94,41,-0.6807672807140858
8482155,Alex Laferriere,20232024,LAK,6,7,13,-6,0,2,1,0,88,711,0,0,24,12.976515151515152,44,0.29545454545454547,0.13636363636363635,0.1590909090909091,2,RW,54,22,-0.7145157909629466
8479420,Tage Thompson,20172018,STL,3,6,9,-12,0,1,0,0,55,640,0,0,12,11.924390243902439,41,0.21951219512195122,0.07317073170731707,0.14634146341463414,1.3414634146341464,C,94,44,-0.7209758344335265
8478020,Michael Amadio,20172018,LAK,4,4,8,-2,1,3,0,0,28,487,0,0,8,9.311261261261262,37,0.21621621621621623,0.10810810810810811,0.10810810810810811,0.7567567567567568,RW,98,45,-0.7356848950484699
8475169,Evander Kane,20092010,ATL,14,12,26,2,0,0,3,0,127,1166,1,1,62,13.993181818181817,66,0.3939393939393939,0.21212121212121213,0.18181818181818182,1.9242424242424243,LW,83,35,-0.739975231537818
8477425,Miles Wood,20162017,NJD,8,9,17,-21,2,4,0,0,105,1038,0,0,86,12.8525,60,0.2833333333333333,0.13333333333333333,0.15,1.75,LW,70,28,-0.7403280739716493
8476934,Brock McGinn,20162017,CAR,7,9,16,-11,0,0,1,0,74,1017,0,1,6,11.997368421052633,57,0.2807017543859649,0.12280701754385964,0.15789473684210525,1.2982456140350878,LW,87,36,-0.752419362828448
8476469,Joel Armia,20152016,WPG,4,6,10,2,0,0,1,0,52,726,0,2,12,12.16124031007752,43,0.23255813953488372,0.09302325581395349,0.13953488372093023,1.2093023255813953,RW,78,35,-0.755891236938101
8477962,Brendan Lemieux,20182019,WPG,9,2,11,10,0,0,1,0,37,472,0,0,64,7.415151515151515,44,0.25,0.20454545454545456,0.045454545454545456,0.8409090909090909,LW,99,47,-0.7589502784015063
8480835,Jack Drury,20222023,CAR,2,6,8,3,0,1,1,0,69,552,0,0,14,10.785087719298245,38,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.8157894736842106,C,113,52,-0.7616100322954038
8478043,Sam Lafferty,20192020,PIT,6,7,13,5,0,0,1,0,56,734,0,0,23,9.616333333333333,50,0.26,0.12,0.14,1.12,C,86,40,-0.7631500668866579
8479987,Morgan Geekie,20202021,CAR,3,6,9,1,2,2,0,0,30,477,0,0,10,9.787037037037036,36,0.25,0.08333333333333333,0.16666666666666666,0.8333333333333334,C,80,36,-0.7713252735171572
8477839,Conor Sheary,20152016,PIT,7,3,10,-1,0,0,0,0,51,603,0,0,8,9.753030303030302,44,0.22727272727272727,0.1590909090909091,0.06818181818181818,1.1590909090909092,LW,104,48,-0.777572647231487
8470604,Jeff Carter,20052006,PHI,23,19,42,10,6,13,7,0,189,1369,2,2,40,12.073251028806583,81,0.5185185185185185,0.2839506172839506,0.2345679012345679,2.3333333333333335,C,101,45,-0.7857978903203171
8478508,Yakov Trenin,20202021,NSH,5,6,11,4,0,0,0,0,62,687,0,0,22,11.562222222222221,45,0.24444444444444444,0.1111111111111111,0.13333333333333333,1.3777777777777778,C,64,31,-0.7994471604956798
8479414,Nathan Bastian,20202021,NJD,3,7,10,0,0,0,0,0,46,795,0,0,21,12.620731707317074,41,0.24390243902439024,0.07317073170731707,0.17073170731707318,1.1219512195121952,RW,45,19,-0.8021907592252917
8479981,Jonah Gadjovich,20222023,SJS,3,4,7,-3,0,0,0,0,32,465,0,0,57,8.991428571428571,35,0.2,0.08571428571428572,0.11428571428571428,0.9142857142857143,LW,60,22,-0.813732350723887
8473473,Milan Lucic,20072008,BOS,8,19,27,-2,1,3,4,0,88,1173,0,0,89,12.117532467532467,77,0.35064935064935066,0.1038961038961039,0.24675324675324675,1.1428571428571428,LW,94,41,-0.8139269354516004
8480980,Connor Dewar,20212022,MIN,2,4,6,-4,0,1,1,0,44,478,0,0,25,9.896190476190476,35,0.17142857142857143,0.05714285714285714,0.11428571428571428,1.2571428571428571,C,113,53,-0.8164465487210727
8480748,Kiefer Sherwood,20182019,ANA,6,6,12,1,0,0,1,0,60,784,0,0,8,11.370333333333333,50,0.24,0.12,0.12,1.2,LW,80,35,-0.818100276196245
8477409,Carter Verhaeghe,20192020,TBL,9,4,13,-9,1,1,1,0,57,692,0,0,8,9.361538461538462,52,0.25,0.17307692307692307,0.07692307692307693,1.0961538461538463,C,92,43,-0.8237122262902009
8482157,Will Cuylle,20232024,NYR,8,5,13,2,0,1,1,0,69,740,0,0,36,11.36099290780142,47,0.2765957446808511,0.1702127659574468,0.10638297872340426,1.4680851063829787,LW,63,30,-0.8268478497209759
8481517,Brett Leason,20212022,WSH,3,3,6,1,0,0,0,0,45,443,0,0,4,8.955555555555556,36,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.25,RW,100,44,-0.8412171915158096
8477934,Leon Draisaitl,20142015,EDM,2,7,9,-17,1,2,1,0,49,647,0,0,4,12.695495495495496,37,0.24324324324324326,0.05405405405405406,0.1891891891891892,1.3243243243243243,C,62,24,-0.8425603921464648
8479336,Carl Grundstrom,20202021,LAK,6,5,11,-10,0,2,3,0,66,786,0,0,16,12.474822695035462,47,0.23404255319148937,0.1276595744680851,0.10638297872340426,1.4042553191489362,RW,49,21,-0.8521009063278072
8475855,Jesper Fast,20142015,NYR,6,8,14,-1,0,1,0,0,52,1030,0,0,8,11.804310344827586,58,0.2413793103448276,0.10344827586206896,0.13793103448275862,0.896551724137931,RW,113,53,-0.8537733086628725
8481147,Reese Johnson,20212022,CHI,1,5,6,-13,0,0,0,0,24,580,0,0,16,10.626126126126128,37,0.16216216216216217,0.02702702702702703,0.13513513513513514,0.6486486486486487,C,68,28,-0.864648880645966
8480762,Eric Robinson,20192020,CBJ,7,5,12,10,0,0,3,0,69,774,0,0,12,10.950666666666667,50,0.24,0.14,0.1,1.38,LW,81,33,-0.884274385693744
8479383,Boris Katchouk,20212022,TBL,2,4,6,3,0,0,1,0,36,542,0,0,25,9.816228070175438,38,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.9473684210526315,LW,110,51,-0.8868473229797986
8481601,Simon Holmstrom,20222023,NYI,6,3,9,-4,0,0,2,0,39,833,0,0,0,11.097333333333333,50,0.18,0.12,0.06,0.78,RW,93,42,-0.9127647557380053
8480806,Isac Lundestrom,20202021,ANA,6,3,9,-9,0,0,0,0,52,869,0,0,14,15.24268292682927,41,0.21951219512195122,0.14634146341463414,0.07317073170731707,1.2682926829268293,C,43,17,-0.92565270205783
8482077,Dylan Holloway,20222023,EDM,3,6,9,0,0,0,1,0,44,691,0,0,27,9.58529411764706,51,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.8627450980392157,LW,109,50,-0.9302410625052026
8477380,Jonny Brodzinski,20172018,LAK,4,2,6,4,0,0,1,0,53,480,0,0,6,9.505238095238095,35,0.17142857142857143,0.11428571428571428,0.05714285714285714,1.5142857142857142,C,98,45,-0.9355600158618161
8470621,Corey Perry,20052006,ANA,13,12,25,1,4,11,2,0,98,867,0,0,50,11.570535714285715,56,0.44642857142857145,0.23214285714285715,0.21428571428571427,1.75,RW,98,43,-0.941128650564986
8478051,Max Willman,20212022,PHI,4,2,6,-13,0,0,0,0,65,704,0,0,16,11.771544715447154,41,0.14634146341463414,0.0975609756097561,0.04878048780487805,1.5853658536585367,C,61,25,-0.9469455449079793
8479991,Jake Leschyshyn,20212022,VGK,2,4,6,-2,0,0,0,0,35,672,0,0,8,11.301219512195123,41,0.14634146341463414,0.04878048780487805,0.0975609756097561,0.8536585365853658,C,94,43,-0.9469455449079793
8477508,Curtis Lazar,20142015,OTT,6,9,15,1,0,0,0,0,92,1228,0,0,14,12.89676616915423,67,0.22388059701492538,0.08955223880597014,0.13432835820895522,1.373134328358209,C,99,43,-0.959040838346759
8473533,Jordan Staal,20062007,PIT,29,13,42,16,4,6,4,1,131,1637,7,9,24,14.94156378600823,81,0.5185185185185185,0.35802469135802467,0.16049382716049382,1.617283950617284,C,105,47,-0.9649618638271703
8480355,Mark Kastelic,20222023,OTT,7,4,11,-6,0,0,2,0,73,1038,0,0,102,8.893076923076922,65,0.16923076923076924,0.1076923076923077,0.06153846153846154,1.123076923076923,C,86,39,-0.9660898968994536
8478874,Adam Gaudette,20182019,VAN,5,7,12,-8,0,2,1,0,55,897,0,0,18,10.949107142857143,56,0.21428571428571427,0.08928571428571429,0.125,0.9821428571428571,C,81,35,-0.970200270525573
8475766,Austin Watson,20152016,NSH,3,7,10,-4,0,0,0,0,55,874,0,0,32,10.002631578947367,57,0.17543859649122806,0.05263157894736842,0.12280701754385964,0.9649122807017544,LW,96,41,-0.9902026183543432
8475231,Casey Cizikas,20122013,NYI,6,9,15,0,0,1,1,0,45,695,0,0,14,10.786666666666665,45,0.3333333333333333,0.13333333333333333,0.2,1,C,55,24,-0.9915941639775557
8477429,Andrew Copp,20152016,WPG,7,6,13,8,0,0,0,0,54,928,0,0,6,8.003246753246753,77,0.16883116883116883,0.09090909090909091,0.07792207792207792,0.7012987012987013,C,78,35,-1.0173070981897843
8479359,Beck Malenstyn,20232024,WSH,4,7,11,3,0,0,0,0,56,848,0,0,12,14.045185185185185,45,0.24444444444444444,0.08888888888888889,0.15555555555555556,1.2444444444444445,LW,51,22,-1.018356408013867
8475794,Tyler Seguin,20102011,BOS,11,11,22,-4,1,3,0,0,131,1122,0,0,18,12.209909909909909,74,0.2972972972972973,0.14864864864864866,0.14864864864864866,1.7702702702702702,C,103,46,-1.039421539646276
8477998,Warren Foegele,20182019,CAR,10,5,15,-17,0,0,3,0,106,1412,0,0,20,12.493722943722943,77,0.19480519480519481,0.12987012987012986,0.06493506493506493,1.3766233766233766,LW,99,46,-1.085427538956882
8476624,Barclay Goodrow,20142015,SJS,4,8,12,-1,0,0,2,0,68,994,0,1,35,11.071666666666665,60,0.2,0.06666666666666667,0.13333333333333333,1.1333333333333333,C,89,40,-1.1027000553271218
8480185,Eetu Luostarinen,20202021,FLA,3,5,8,-11,0,0,1,0,34,821,0,0,12,13.136742424242424,44,0.18181818181818182,0.06818181818181818,0.11363636363636363,0.7727272727272727,C,79,37,-1.1164575227990254
8478904,Steven Lorentz,20202021,CAR,2,6,8,1,0,0,1,0,40,652,0,0,8,10.438888888888888,45,0.17777777777777778,0.044444444444444446,0.13333333333333333,0.8888888888888888,C,80,36,-1.136909804237951
8477478,William Carrier,20162017,BUF,5,3,8,-1,0,0,1,0,50,583,0,0,21,9.000813008130082,41,0.1951219512195122,0.12195121951219512,0.07317073170731707,1.2195121951219512,LW,78,33,-1.145632008577997
8476858,Phillip Di,20162017,CAR,1,6,7,-12,0,1,1,1,68,621,0,0,15,12.295833333333333,36,0.19444444444444445,0.027777777777777776,0.16666666666666666,1.8888888888888888,LW,87,36,-1.148744942023514
8481019,David Gustafsson,20222023,WPG,0,6,6,2,0,0,0,0,45,673,0,1,6,10.097463768115942,46,0.13043478260869565,0,0.13043478260869565,0.9782608695652174,C,95,46,-1.1581928899034288
8476897,Oskar Sundqvist,20172018,STL,1,4,5,-5,0,0,0,0,41,661,0,0,14,10.476587301587301,42,0.11904761904761904,0.023809523809523808,0.09523809523809523,0.9761904761904762,C,94,44,-1.1693220106061606
8475158,Ryan O,20092010,COL,8,18,26,4,0,0,2,0,135,1862,2,2,18,16.76625514403292,81,0.32098765432098764,0.09876543209876543,0.2222222222222222,1.6666666666666667,C,95,43,-1.2479997623153716
8478474,Lawson Crouse,20162017,ARI,5,7,12,-20,0,0,2,0,84,1212,1,1,48,11.888425925925926,72,0.16666666666666666,0.06944444444444445,0.09722222222222222,1.1666666666666667,LW,70,30,-1.276375213289722
8482117,Lukas Reichel,20232024,CHI,3,6,9,-26,2,2,0,0,60,774,0,0,12,14.524814814814816,45,0.2,0.06666666666666667,0.13333333333333333,1.3333333333333333,LW,30,14,-1.2830888268305103
8478891,Mason Appleton,20192020,WPG,5,3,8,-9,0,0,0,0,55,691,1,1,20,11.162318840579712,46,0.17391304347826086,0.10869565217391304,0.06521739130434782,1.1956521739130435,C,80,37,-1.2845112652302018
8477070,Liam O,20212022,ARI,2,1,3,1,0,0,0,0,36,548,0,0,106,9.477350427350428,39,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.9230769230769231,C,57,25,-1.3080485364935432
8478028,Fredrik Olofsson,20232024,COL,3,6,9,-2,0,0,1,0,38,702,0,0,8,10.168840579710144,46,0.1956521739130435,0.06521739130434782,0.13043478260869565,0.8260869565217391,LW,67,32,-1.3089865634538775
8477478,William Carrier,20172018,VGK,1,2,3,-3,0,0,0,0,52,455,0,0,19,8.840990990990992,37,0.08108108108108109,0.02702702702702703,0.05405405405405406,1.4054054054054055,LW,109,51,-1.3387563802611524
8475278,Byron Froese,20152016,TOR,2,3,5,-11,0,0,0,0,64,1112,0,0,16,12.626190476190477,56,0.08928571428571429,0.03571428571428571,0.05357142857142857,1.1428571428571428,C,69,29,-1.3436123231052441
8479981,Jonah Gadjovich,20212022,SJS,1,2,3,-9,0,0,0,0,36,568,0,0,74,8.755813953488373,43,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.8372093023255814,LW,77,32,-1.3452709693156881
8475768,Jaden Schwartz,20122013,STL,7,6,13,-4,0,0,1,0,50,846,0,0,4,12.468148148148149,45,0.28888888888888886,0.15555555555555556,0.13333333333333333,1.1111111111111112,C,60,29,-1.3512264334523099
8477930,Pierre Bellemare,20142015,PHI,6,6,12,-3,0,0,1,0,113,1490,0,0,18,12.831893004115228,81,0.14814814814814814,0.07407407407407407,0.07407407407407407,1.3950617283950617,LW,84,33,-1.4146267810854096
8473422,Nick Foligno,20072008,OTT,6,3,9,0,0,0,0,0,44,520,0,0,20,9.161111111111111,45,0.2,0.13333333333333333,0.06666666666666667,0.9777777777777777,LW,94,43,-1.4183228467344227
8479365,Trent Frederic,20202021,BOS,4,1,5,-8,0,0,3,0,44,645,0,0,65,11.255158730158731,42,0.11904761904761904,0.09523809523809523,0.023809523809523808,1.0476190476190477,C,73,33,-1.4341983237251903
8480880,Jakub Lauko,20232024,BOS,2,4,6,-2,0,0,0,0,22,477,0,0,20,9.385238095238096,35,0.17142857142857143,0.05714285714285714,0.11428571428571428,0.6285714285714286,C,71,31,-1.4532739532126382
8476952,Dominic Toninato,20172018,COL,0,2,2,0,0,0,0,0,25,427,0,0,12,7.897747747747747,37,0.05405405405405406,0,0.05405405405405406,0.6756756756756757,C,95,43,-1.459370677303689
8474709,Matt Martin,20102011,NYI,5,9,14,-13,0,0,1,0,60,1001,0,1,147,10.957598039215686,68,0.20588235294117646,0.07352941176470588,0.1323529411764706,0.8823529411764706,LW,73,30,-1.5224909840724394
8475799,Nino Niederreiter,20112012,NYI,1,0,1,-29,0,0,0,0,74,728,0,0,12,10.115454545454545,55,0.01818181818181818,0.01818181818181818,0,1.3454545454545455,RW,79,34,-1.5422959938012386
8480003,Jesper Boqvist,20192020,NJD,4,0,4,-11,1,1,0,0,41,514,0,0,8,10.94952380952381,35,0.11428571428571428,0.11428571428571428,0,1.1714285714285715,C,68,28,-1.6456272467668556
8479293,Brandon Tanev,20162017,WPG,2,2,4,-6,0,0,1,0,54,877,0,0,26,10.677124183006535,51,0.0784313725490196,0.0392156862745098,0.0392156862745098,1.0588235294117647,LW,87,40,-1.6817890161353233
8475191,Reilly Smith,20122013,DAL,3,6,9,0,0,0,0,0,34,573,0,0,8,10.917117117117117,37,0.24324324324324326,0.08108108108108109,0.16216216216216217,0.918918918918919,RW,48,22,-1.7205784939939486
8476822,Luke Glendening,20132014,DET,1,6,7,-8,0,0,0,0,54,1132,0,0,22,13.913988095238095,56,0.125,0.017857142857142856,0.10714285714285714,0.9642857142857143,C,93,39,-1.7742143649369038
8476880,Tom Wilson,20132014,WSH,3,7,10,1,1,1,0,0,63,913,0,0,151,7.938414634146342,82,0.12195121951219512,0.036585365853658534,0.08536585365853659,0.7682926829268293,RW,90,38,-1.7929753108965063
8473504,Cal Clutterbuck,20082009,MIN,11,7,18,-5,1,1,1,0,136,1603,0,0,76,13.005128205128205,78,0.23076923076923078,0.14102564102564102,0.08974358974358974,1.7435897435897436,RW,89,40,-1.95945164277873
